"id","sexo","tramo_edad","quintil_ingreso","educ","ideologia","trade_crecimiento_desigualdad","trade_ambiente_empleo","trade_derechos_laborales","provision_pensiones","provision_salud","provision_educ_escolar","provision_educ_universitaria","provision_cuidado_ninos","provision_cuidado_mayores","zona","region","condicion_exp","emocion_pais","eval_pais_retro","eval_pais_prospectivo","problema_delincuencia","problema_migracion","problema_crecimiento","problema_desempleo","problema_salud","problema_corrupcion","problema_pobreza","problema_sueldos","problema_precios","problema_educacion","problema_pensiones","problema_vivienda","problema_genero","problema_ambiente","problema_transporte","problema_desigualdad","emergencia_economica","medida_imp_empresas","medida_tramites_amb","medida_gratuidad","medida_contrib_adulto","medida_imp_inversionistas","percep_benef_empresas","percep_necesarias","percep_prioriza_ricos","percep_bases_solidas","percep_confianza_plan","gob_distinto_campana","gob_favorece_ricos","gob_buen_camino","gob_capacidad","tiempo_confianza_gob","meta_prioritaria_kast","voto_2da_vuelta","eval_gobierno_kast","gob_vs_expectativa","intervencion_estado","trade_estado_grande","resp_estado_pensiones","resp_estado_empleo","resp_estado_educ_uni","resp_estado_salud","resp_estado_vivienda","resp_estado_transporte","resp_estado_internet","fichas_salud","fichas_educ","fichas_pensiones","fichas_seguridad","fichas_vivienda","fichas_fomento","fichas_redes","justo_pension_aporte","justo_educ_pago","justo_salud_pago","imp_prefiero_menos","imp_justo_ricos_mas","imp_mal_gasto_estado","imp_bajar_genera_empleo","chequeo_atencion","redistrib_reducir_diferencias","redistrib_ayuda_pobres","redistrib_nivel_vida_desemp","imp_aumentar_altos_ingresos","imp_herencia_ricos","educacion_nivel","actividad_principal","ingreso_hogar","llega_fin_mes","impacto_alza_precios","economia_hogar_retro","economia_hogar_prospectiva","autoubicacion_izq_der","edad_grupo_banda","educacion_nivel_r","ingreso_hogar_r","zona_r","autoubicacion_izq_der_r","ponderador","gse"
535,"Hombre","30-49","Q2","Básica hasta media","Centro",4,4,4,3,3,2,3,3,3,1,13,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,5,4,3,4,3,3,3,4,3,3,4,3,3,2,3,2,3,3,3,3,1,1,1,1,1,1,1,3,1,3,3,0,0,0,3,5,3,3,4,4,2,2,4,4,4,4,4,4,1,3,3,2,3,3,6,2,13,13,13,6,1.30461417224806,"D"
536,"Mujer","30-49","Q3","Técnica superior","Ninguno",1,1,1,1,2,1,2,1,2,1,13,3,12,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,1,1,4,1,5,1,5,1,1,5,5,1,1,6,6,2,2,3,5,4,1,1,2,1,1,1,2,3,2,2,1,1,0,1,4,1,1,2,5,5,1,2,7,7,7,7,7,6,4,5,2,4,1,1,12,2,11,14,13,12,0.14904734769662,"C3"
537,"Mujer","50-99","Q4","Técnica superior","Centro",3,1,2,2,2,1,1,1,2,1,13,1,12,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,1,3,3,3,5,3,4,3,2,4,5,2,2,2,3,5,2,2,4,3,1,1,1,1,1,1,1,2,1,2,1,1,2,1,5,2,1,3,3,3,3,2,4,3,3,4,3,7,5,7,2,4,1,3,6,3,11,15,13,6,0.97362015067319,"C2"
538,"Hombre","30-49","Q2","Básica hasta media","Ninguno",3,4,2,3,2,1,3,1,1,1,5,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,2,3,3,4,4,4,4,3,3,5,5,3,3,2,1,3,3,3,1,1,1,1,1,1,2,2,2,2,2,1,1,0,3,1,2,4,5,3,1,2,4,7,7,4,4,5,4,4,2,4,3,3,12,2,13,13,18,12,1.73588443199174,"D"
539,"Hombre","30-49","Q2","Técnica superior","Ninguno",2,2,2,2,2,1,1,1,1,1,5,3,11,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,1,4,1,4,2,1,2,4,4,4,2,2,2,1,4,3,3,4,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,2,3,5,3,2,7,7,4,4,3,6,6,3,2,3,2,2,12,2,11,13,18,12,0.08472250850829,"D"
540,"Mujer","30-49","Q3","Técnica superior","Derecha",2,2,2,2,2,2,2,2,2,1,13,1,9,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,4,4,3,4,4,5,3,2,4,4,2,4,1,3,3,4,2,1,1,1,1,1,1,2,3,3,0,3,0,0,1,4,2,2,1,2,5,2,2,7,4,4,5,2,7,1,5,3,3,3,3,7,2,11,14,13,14,0.14904734769662,"C2"
541,"Hombre","30-49","Q3","Técnica superior","Izquierda",4,1,1,2,1,1,1,1,2,1,5,1,11,4,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,4,1,5,1,5,2,5,3,1,5,5,2,1,6,1,2,2,2,4,5,1,1,1,1,1,1,1,2,2,3,1,1,1,0,4,1,1,1,5,2,1,2,5,7,5,7,7,7,4,5,2,2,2,4,3,2,11,14,18,13,0.11419917115596,"C3"
542,"Hombre","50-99","Q4","Básica hasta media","Ninguno",3,3,3,3,3,3,3,3,3,1,13,3,3,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5,4,4,4,5,5,3,5,5,5,5,3,3,3,3,7,1,3,3,3,3,3,1,1,1,1,1,1,1,2,2,2,2,2,0,0,5,5,5,3,3,3,3,2,4,4,4,4,4,5,1,7,3,2,3,3,12,3,13,15,13,12,4.03583030741315,"C3"
543,"Mujer","30-49","Q5","Universitaria o más","Izquierda",2,2,2,3,3,3,3,3,3,5,8,2,14,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,2,1,1,5,1,5,1,1,5,5,1,1,6,6,2,2,2,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,4,4,4,2,4,4,1,2,4,4,4,6,6,9,1,9,3,2,4,3,5,2,12,16,19,13,2.02126045762057,"ABC1"
544,"Mujer","50-99","Q2","Técnica superior","Izquierda",2,2,3,1,1,2,2,2,2,5,10,3,9,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,2,5,1,4,4,3,4,3,3,3,5,3,2,2,2,4,2,2,2,4,4,1,1,1,1,1,1,2,3,1,1,2,2,0,1,3,1,1,2,3,4,2,2,1,1,4,3,2,7,1,4,1,3,1,3,5,3,11,13,19,13,0.33890883862505,"C2"
545,"Mujer","30-49","Q1","Básica hasta media","Ninguno",2,1,1,2,1,2,1,2,1,1,13,2,12,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,2,1,1,4,1,5,2,5,3,1,5,5,1,1,2,3,4,2,2,4,5,1,2,1,2,1,2,2,2,2,1,2,1,1,1,3,1,5,1,4,4,1,2,4,5,5,5,7,5,5,1,2,3,2,3,12,2,13,12,13,12,1.6838460424355,"D"
546,"Mujer","18-29","Q3","Universitaria o más","Derecha",2,2,3,1,1,2,2,2,2,5,8,2,9,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,4,4,3,4,3,4,5,3,2,4,4,3,4,1,3,3,3,4,1,2,1,1,1,2,2,4,2,0,2,0,0,2,4,5,5,2,3,4,3,2,3,4,3,5,4,10,2,5,2,3,4,4,8,1,12,14,19,14,0.22831899052712,"C2"
547,"Mujer","30-49","Q2","Técnica superior","Derecha",3,4,3,2,2,2,3,3,2,1,13,1,6,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,3,5,3,2,3,3,3,3,4,2,3,3,2,6,1,3,3,4,3,2,1,2,1,2,2,2,1,1,1,3,2,2,0,5,3,3,4,2,4,3,2,3,6,4,7,5,7,6,4,2,4,3,2,8,2,11,13,13,14,0.11057580414589,"C3"
548,"Mujer","30-49","Q3","Básica hasta media","Derecha",3,3,3,1,1,1,3,1,1,1,13,3,12,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,4,3,4,3,4,3,3,3,3,4,4,2,3,2,6,1,3,2,5,2,1,1,1,1,2,1,2,2,2,1,2,1,1,1,3,3,3,3,3,3,3,2,6,5,6,7,7,5,5,5,1,3,1,1,7,2,13,14,13,14,2.00148420571493,"D"
549,"Mujer","50-99","Q5","Universitaria o más","Derecha",2,4,2,2,2,2,2,2,2,1,13,2,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,5,5,1,5,2,4,4,1,1,4,4,4,2,1,1,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,4,2,2,2,5,5,4,2,7,7,2,7,4,9,3,10,4,2,3,3,8,3,12,16,13,14,1.92593671789273,"ABC1"
550,"Hombre","18-29","Q2","Universitaria o más","Centro",2,2,1,3,1,1,2,1,2,5,9,2,7,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,2,3,1,5,2,5,1,1,5,5,1,1,6,2,2,2,3,4,5,1,1,1,1,1,1,2,2,2,1,2,1,1,1,4,1,1,2,5,5,1,2,6,4,4,5,7,9,1,4,2,3,2,3,6,1,12,13,19,6,0.09753890445268,"C2"
551,"Mujer","50-99","Q3","Universitaria o más","Izquierda",3,2,2,2,2,1,1,1,2,1,5,2,10,4,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,2,4,2,4,2,4,1,2,4,5,1,1,7,1,5,2,3,5,3,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,3,4,4,2,2,4,6,4,7,7,8,6,5,2,3,2,3,5,3,12,14,18,13,0.22815223729153,"C2"
552,"Mujer","18-29","Q3","Técnica superior","Derecha",2,1,2,3,1,1,3,1,3,1,13,3,14,4,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,1,2,2,NA,4,2,5,2,1,3,NA,1,1,5,6,2,2,2,3,3,2,2,2,2,2,1,1,3,2,0,1,2,1,1,2,4,1,3,4,4,2,2,5,6,5,6,5,7,1,6,2,3,2,2,8,1,11,14,13,14,0.18910369084462,"C3"
553,"Mujer","50-99","Q3","Técnica superior","Izquierda",1,1,1,2,2,2,2,2,2,5,9,1,12,4,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,2,3,1,5,1,5,1,1,3,5,3,2,6,1,2,2,2,4,3,1,1,2,1,1,1,2,2,2,2,1,1,1,1,5,3,3,2,5,3,1,2,4,5,3,2,2,7,3,6,4,2,3,3,1,3,11,14,19,13,0.456822031711,"C2"
554,"Hombre","50-99","Q4","Técnica superior","Centro",3,4,4,3,3,3,3,3,2,1,13,2,4,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,4,4,5,3,5,4,5,5,3,6,1,1,1,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,3,5,3,3,4,3,4,2,4,6,7,7,6,6,4,8,3,3,3,2,6,3,11,15,13,6,0.56064704469477,"C3"
555,"Hombre","30-49","Q2","Universitaria o más","Ninguno",1,4,1,3,3,3,3,3,2,5,16,3,12,5,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,5,5,1,5,5,3,5,1,5,1,5,3,1,1,1,1,1,3,2,2,1,1,1,2,1,1,1,1,2,0,4,0,1,1,2,5,5,2,5,5,5,5,2,1,4,6,1,1,8,1,3,1,4,1,1,12,2,12,13,19,12,0.07687800772673,"C2"
556,"Hombre","18-29","Q2","Técnica superior","Izquierda",1,1,2,3,3,2,1,1,3,1,13,1,14,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,1,3,1,5,3,5,4,1,5,5,1,1,6,1,2,2,2,4,3,2,1,2,2,2,1,1,4,3,0,2,0,1,0,2,1,1,3,1,3,3,2,6,6,4,7,4,6,2,3,2,2,3,3,5,1,11,13,13,13,0.08078595122709,"D"
557,"Mujer","50-99","Q3","Básica hasta media","Ninguno",2,2,2,1,2,1,2,2,1,1,13,1,12,4,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,4,3,4,4,1,4,3,5,1,2,4,4,1,2,3,6,1,3,1,4,2,1,2,2,1,1,1,1,2,2,1,2,2,0,1,1,1,2,2,5,4,2,2,4,3,3,4,1,5,3,6,2,3,2,3,12,3,13,14,13,12,3.42037267558685,"C3"
558,"Mujer","18-29","Q2","Universitaria o más","Ninguno",2,3,3,2,1,1,1,1,1,1,13,1,12,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2,3,3,4,3,4,5,4,4,5,2,3,3,1,4,3,3,5,4,1,1,1,1,1,1,1,2,2,1,2,1,1,1,4,2,1,2,4,4,4,2,4,2,4,2,2,9,1,4,2,3,3,4,12,1,12,13,13,12,0.09444443264706,"C3"
559,"Hombre","50-99","Q3","Universitaria o más","Derecha",3,3,3,1,1,1,1,1,1,1,13,2,9,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3,4,4,4,3,3,3,3,3,3,3,3,4,4,5,3,1,1,3,4,3,1,2,1,1,1,1,2,2,2,2,2,1,0,1,4,3,3,3,4,2,3,2,4,3,3,3,3,9,1,6,2,3,3,3,9,3,12,14,13,14,0.09873838037047,"C2"
560,"Hombre","30-49","Q4","Básica hasta media","Derecha",3,3,4,2,1,2,2,2,2,1,5,3,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,4,5,4,2,1,2,1,1,3,2,1,4,3,3,1,1,3,4,3,1,2,1,1,1,1,2,1,2,1,3,1,2,0,5,3,2,3,2,4,4,2,3,6,3,5,5,5,1,7,3,2,3,4,8,2,13,15,18,14,3.51863942979987,"C2"
561,"Mujer","30-49","Q3","Universitaria o más","Derecha",3,4,4,3,3,3,3,2,3,5,8,1,13,5,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,4,5,4,4,5,4,5,5,5,4,4,4,5,5,3,6,1,2,2,4,4,1,1,1,1,1,1,1,3,2,0,2,2,1,0,3,4,3,3,4,3,3,2,4,4,5,4,6,10,6,6,2,3,1,4,9,2,12,14,19,14,0.17995597978465,"C2"
562,"Hombre","30-49","Q2","Técnica superior","Ninguno",2,2,2,1,1,1,1,1,2,1,13,3,13,4,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,2,2,3,3,4,3,4,3,2,4,4,3,2,3,1,2,2,2,5,3,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2,2,3,2,4,2,2,7,7,7,6,6,7,4,3,1,4,4,3,12,2,11,13,13,12,0.06367370043264,"C2"
563,"Mujer","50-99","Q3","Técnica superior","Derecha",2,4,1,1,2,2,2,1,1,1,13,3,12,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,NA,1,5,2,5,5,5,4,5,4,4,5,5,4,3,1,3,NA,5,4,1,1,1,1,1,1,2,1,1,NA,2,2,1,1,4,2,2,2,5,3,2,2,7,1,7,7,2,7,1,5,3,2,3,3,11,3,11,14,13,14,0.25470971690636,"C2"
564,"Hombre","30-49","Q4","Universitaria o más","Derecha",2,1,4,2,3,3,2,2,3,3,2,3,11,4,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,5,1,5,3,4,2,2,4,4,2,2,4,1,1,2,2,4,4,1,1,1,1,1,1,2,2,2,1,1,2,1,1,4,2,2,4,2,5,3,2,1,7,4,7,1,9,6,8,3,3,2,2,7,2,12,15,17,14,0.31215193663678,"ABC1"
565,"Mujer","18-29","Q2","Técnica superior","Ninguno",1,1,4,2,2,2,2,1,1,1,13,3,6,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,5,1,5,1,5,5,1,5,5,1,1,6,6,2,2,3,5,1,1,1,1,1,1,1,1,2,2,2,2,0,0,2,5,3,4,3,5,5,3,2,7,7,1,7,7,7,1,3,2,4,1,1,12,1,11,13,13,12,0.14029295391866,"D"
566,"Hombre","30-49","Q4","Universitaria o más","Derecha",1,4,4,1,1,1,3,1,1,5,8,2,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,3,1,1,5,3,5,4,4,4,5,2,2,4,4,4,3,1,1,3,3,4,1,1,1,1,1,1,1,2,2,0,4,0,1,1,5,2,1,2,5,3,3,2,1,5,4,4,3,9,1,7,4,3,4,4,11,2,12,15,19,14,0.39610498361358,"ABC1"
567,"Mujer","30-49","Q2","Básica hasta media","Ninguno",3,3,2,2,2,2,2,2,2,1,13,3,12,5,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,3,3,2,2,2,5,2,5,3,2,5,5,2,2,2,1,2,2,2,4,3,1,1,2,1,1,1,2,3,1,2,1,1,1,1,3,2,2,3,3,2,2,2,5,6,5,4,5,5,4,4,2,3,2,2,12,2,13,13,13,12,1.48486859345339,"C3"
568,"Mujer","18-29","Q5","Universitaria o más","Izquierda",2,1,2,1,1,1,1,1,1,1,13,2,6,4,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,5,3,4,2,5,3,1,5,4,2,1,3,5,4,2,2,4,4,1,1,1,1,1,1,1,3,2,2,1,1,1,0,4,1,1,2,5,3,3,2,6,6,6,5,4,9,2,9,1,3,2,3,4,1,12,16,13,13,1.4298698381443,"C3"
569,"Hombre","30-49","Q3","Técnica superior","Centro",2,2,3,2,2,2,2,2,2,1,5,2,12,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,2,1,5,2,2,3,4,3,4,3,4,3,4,2,1,4,1,2,4,4,1,1,2,1,1,1,2,3,2,2,1,2,0,0,5,2,1,2,4,4,3,2,1,7,7,5,5,7,6,5,2,2,3,5,6,2,11,14,18,6,0.11419917115596,"C3"
570,"Mujer","18-29","Q3","Universitaria o más","Derecha",4,3,3,2,2,2,2,2,2,1,13,3,12,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,2,4,3,4,4,3,3,4,4,3,1,1,1,3,4,2,1,1,1,1,1,1,1,1,1,1,2,2,3,0,4,3,2,2,4,4,3,2,5,6,5,6,6,9,1,6,2,3,2,3,7,1,12,14,13,14,0.12730354800028,"C3"
571,"Hombre","30-49","Q4","Universitaria o más","Derecha",2,1,4,2,3,3,2,2,3,3,2,3,11,4,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,5,1,5,3,4,2,2,4,4,2,2,4,1,1,2,2,4,4,1,1,1,1,1,1,2,2,2,1,1,2,1,1,4,2,2,4,2,5,3,2,1,7,4,7,1,9,6,8,3,3,2,2,7,2,12,15,17,14,0.31215193663678,"ABC1"
572,"Mujer","30-49","Q3","Básica hasta media","Izquierda",2,2,1,1,1,1,1,1,1,1,13,3,12,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2,2,2,2,2,5,1,5,2,2,4,5,2,2,3,3,5,2,2,5,4,1,1,1,1,1,2,2,2,2,2,1,1,1,1,3,2,2,1,5,3,2,2,6,7,5,4,7,5,1,5,2,4,2,3,5,2,13,14,13,13,2.00148420571493,"C3"
573,"Hombre","30-49","Q5","Universitaria o más","Derecha",1,2,1,1,3,1,1,1,1,5,9,2,12,4,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,5,1,5,4,2,4,3,5,4,3,1,4,4,3,1,1,3,2,2,5,1,1,1,1,1,1,2,2,3,1,1,1,1,1,5,3,4,3,2,5,4,2,1,4,3,1,2,9,1,10,3,3,2,2,8,2,12,16,19,14,1.16391767501918,"ABC1"
574,"Hombre","30-49","Q2","Técnica superior","Derecha",3,3,3,3,1,2,3,2,1,5,14,3,11,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,3,1,1,1,1,1,1,2,10,0,0,0,0,0,0,3,5,3,3,3,3,3,2,4,4,4,4,4,6,4,3,1,4,1,1,11,2,11,13,19,14,0.11419882033353,"D"
575,"Mujer","30-49","Q1","Básica hasta media","Izquierda",2,2,2,1,1,1,1,1,1,1,13,2,6,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,1,1,4,3,1,1,5,1,1,5,5,1,1,6,1,2,2,2,5,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,5,4,1,2,7,7,7,6,7,5,1,2,2,2,2,1,1,2,13,12,13,13,1.6838460424355,"D"
576,"Hombre","30-49","Q4","Universitaria o más","Derecha",3,3,2,1,1,1,3,3,1,1,13,1,12,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,5,5,5,3,5,2,4,5,2,1,5,5,4,1,1,1,1,3,1,1,1,2,1,1,1,2,0,0,0,5,0,5,0,4,2,2,2,3,5,3,2,3,6,6,5,3,9,1,7,2,2,2,2,9,2,12,15,13,14,0.22085578461164,"ABC1"
577,"Hombre","50-99","Q3","Básica hasta media","Derecha",2,1,2,1,1,1,1,1,1,1,13,3,7,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,3,3,5,5,4,5,3,4,5,3,4,4,4,2,3,1,3,3,3,2,1,1,1,1,1,1,1,3,3,1,2,1,0,0,5,3,3,2,5,5,3,2,7,7,7,7,7,5,4,6,1,4,3,4,11,3,13,14,13,14,3.005159302725,"C3"
578,"Mujer","50-99","Q4","Técnica superior","Izquierda",1,3,1,1,1,1,1,1,1,1,13,2,12,3,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,3,2,3,1,5,2,5,3,1,4,4,3,2,2,2,3,2,2,4,3,1,1,1,1,1,1,2,3,1,2,1,1,1,1,5,2,2,3,5,4,2,2,7,7,6,7,4,7,1,8,1,4,1,1,5,3,11,15,13,13,0.97362015067319,"C2"
579,"Hombre","18-29","Q2","Básica hasta media","Derecha",3,3,2,1,3,3,3,1,1,5,14,3,3,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,5,4,1,4,2,5,5,3,1,4,4,4,3,1,3,3,3,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,4,3,3,4,1,5,5,2,5,5,4,1,1,5,2,4,3,2,3,3,11,1,13,13,19,14,2.96865256442103,"C3"
580,"Hombre","50-99","Q4","Universitaria o más","Derecha",4,3,4,2,2,2,2,2,2,1,13,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,3,5,5,5,2,5,2,5,5,3,1,5,5,4,3,1,1,3,3,1,2,2,1,1,2,1,2,3,2,1,3,0,0,1,5,4,3,2,2,5,5,2,1,4,1,1,1,9,3,8,4,2,3,4,11,3,12,15,13,14,0.37742445769693,"ABC1"
581,"Mujer","50-99","Q5","Universitaria o más","Derecha",3,4,2,2,2,2,2,2,2,1,6,2,5,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,2,4,2,4,4,4,2,3,3,2,1,1,3,2,3,3,1,2,1,1,1,1,2,2,2,2,2,1,1,0,5,1,1,1,4,5,4,2,1,5,3,5,1,10,3,9,3,2,3,4,8,3,12,16,18,14,2.56259945408256,"ABC1"
582,"Hombre","30-49","Q3","Universitaria o más","Izquierda",3,3,3,2,2,2,2,2,2,1,13,3,14,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,3,3,4,3,4,3,4,3,1,5,5,2,3,6,1,2,2,3,5,3,1,1,1,1,1,1,1,2,1,1,1,2,1,2,4,2,1,2,5,3,1,2,4,4,4,7,7,9,1,6,3,3,1,4,4,2,12,14,13,13,0.0577782971487,"ABC1"
583,"Mujer","30-49","Q5","Universitaria o más","Derecha",4,2,2,2,2,2,2,2,2,1,13,2,12,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,2,4,4,3,3,2,3,4,3,2,4,3,3,6,1,3,2,3,3,1,1,1,1,1,1,1,2,1,2,3,0,1,1,4,2,2,3,5,4,2,2,1,7,4,6,2,9,5,9,2,2,2,3,8,2,12,16,13,14,1.12699178939832,"ABC1"
584,"Hombre","50-99","Q1","Básica hasta media","Centro",3,3,3,2,1,1,2,1,1,1,7,2,1,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3,4,4,4,3,3,4,3,4,4,3,3,4,4,2,6,1,1,3,5,4,1,1,1,1,1,1,2,2,1,2,1,1,1,2,4,3,2,3,4,4,4,2,6,6,6,6,6,5,3,1,1,4,1,1,6,3,13,12,18,6,3.36400341687401,"D"
585,"Hombre","18-29","Q1","Universitaria o más","Ninguno",2,1,1,1,1,1,1,1,1,1,7,2,11,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,2,1,4,4,4,2,4,1,1,5,4,2,1,6,3,3,2,2,4,3,1,1,1,1,1,1,2,2,2,1,2,1,1,1,5,2,2,2,4,4,1,2,5,3,5,5,5,9,4,2,1,4,2,1,12,1,12,12,18,12,0.08205960473194,"C3"
586,"Hombre","50-99","Q1","Universitaria o más","Ninguno",1,1,1,1,1,1,1,1,1,5,10,2,12,5,5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,5,1,5,1,1,5,5,1,1,6,1,2,2,2,5,5,1,1,1,1,1,1,1,3,2,2,0,1,1,1,2,1,1,1,5,2,1,2,7,5,6,7,7,9,4,1,2,4,1,1,12,3,12,12,19,12,0.14898335160392,"C3"
587,"Hombre","30-49","Q2","Técnica superior","Derecha",3,3,3,3,1,2,3,2,1,5,14,3,11,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,3,3,1,1,1,1,1,1,2,10,0,0,0,0,0,0,3,5,3,3,3,3,3,2,4,4,4,4,4,6,4,3,1,4,1,1,11,2,11,13,19,14,0.11419882033353,"D"
588,"Hombre","18-29","Q3","Universitaria o más","Ninguno",3,3,3,3,3,2,2,2,2,1,13,3,8,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,3,1,5,2,4,4,2,3,5,4,5,4,4,1,3,3,4,1,1,1,1,1,1,2,3,3,1,1,1,1,0,3,1,1,2,4,4,4,2,4,5,3,4,4,8,2,6,3,3,3,4,12,1,12,14,13,12,0.07330616351374,"ABC1"
589,"Mujer","18-29","Q3","Universitaria o más","Izquierda",2,1,1,1,1,1,1,2,1,1,13,2,9,5,5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,5,1,5,1,1,5,5,1,1,2,1,2,2,2,5,5,1,1,1,1,1,1,2,2,2,1,2,1,1,1,4,1,1,2,5,5,1,2,4,6,5,7,7,9,1,6,2,3,2,3,1,1,12,14,13,13,0.12730354800028,"C3"
590,"Mujer","30-49","Q3","Técnica superior","Centro",3,2,2,3,1,1,1,1,1,1,13,2,12,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,5,2,5,4,4,4,2,4,5,4,3,3,4,4,3,2,2,2,4,4,1,1,1,1,1,1,1,2,3,2,2,1,0,0,5,3,3,2,2,5,5,2,7,4,7,4,6,6,4,5,2,3,2,2,6,2,11,14,13,6,0.14904734769662,"C3"
591,"Mujer","50-99","Q2","Técnica superior","Derecha",4,4,4,2,2,2,2,2,2,1,13,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,1,4,1,5,5,2,1,5,5,3,2,1,1,3,2,2,1,2,2,1,1,1,2,2,3,1,2,0,2,0,5,2,2,4,3,5,5,2,1,5,6,2,2,7,4,4,2,2,3,4,11,3,11,13,13,14,0.1889649980758,"C2"
